ï»¿Room ID,Name,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates,Location
5400286,City center with sunny balcony,27993691,Norrmalms,Entire home/apt,999.0,2,2,2015-08-17,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.34740594851605, 18.059552885904843","Sweden, Stockholm, Norrmalms"
5479089,Cozy apartment in the city (2 room),28412918,Kungsholmens,Entire home/apt,579.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.336215763414195, 18.00031455708619","Sweden, Stockholm, Kungsholmens"
5587976,Charmig lÃ¤genhet mitt pÃ¥ sÃ¶der,25307795,SÃ¶dermalms,Entire home/apt,999.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.306895673825714, 18.063688409642985","Sweden, Stockholm, SÃ¶dermalms"
5867835,Charming studio with balcony,22438821,HÃ¤gersten-Liljeholmens,Entire home/apt,952.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.302264547797975, 18.006820570405193","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
6271112,Appartment with a view on SÃ¶dermalm,31996699,SÃ¶dermalms,Entire home/apt,896.0,3,2,2016-07-07,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.31102210231484, 18.054230712744378","Sweden, Stockholm, SÃ¶dermalms"
6418589,Sofo/SÃ¶dermalm/city,33484439,SÃ¶dermalms,Entire home/apt,1297.0,3,13,2018-03-04,0.21,1,0,2020-06-26,Stockholm,Sweden,"59.30825454969408, 18.084849083189106","Sweden, Stockholm, SÃ¶dermalms"
6568298,Stor lÃ¤genhet vid T-bana Hornstull,7177936,SÃ¶dermalms,Entire home/apt,1596.0,3,10,2017-08-15,0.16,1,183,2020-06-26,Stockholm,Sweden,"59.317947264989925, 18.034199719825086","Sweden, Stockholm, SÃ¶dermalms"
6607466,Cozy flat close to city & nature,32593562,SkarpnÃ¤cks,Entire home/apt,504.0,4,4,2015-08-02,0.07,1,0,2020-06-26,Stockholm,Sweden,"59.29441859861734, 18.1142862210891","Sweden, Stockholm, SkarpnÃ¤cks"
6620635,Art apartment in Central Stockholm SÃ¶dermalm,3641457,SÃ¶dermalms,Entire home/apt,1446.0,1,17,2017-07-23,0.28,1,0,2020-06-26,Stockholm,Sweden,"59.31880691022316, 18.065256275712805","Sweden, Stockholm, SÃ¶dermalms"
6713710,Duplex Etage Apartment,34274135,Ãstermalms,Entire home/apt,5804.0,3,17,2019-12-04,0.28,1,89,2020-06-26,Stockholm,Sweden,"59.33798626830077, 18.098293121034438","Sweden, Stockholm, Ãstermalms"
6722744,Perfekt lÃ¤ge pÃ¥ SÃ¶dermalm,31009628,SÃ¶dermalms,Entire home/apt,1297.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31397524069142, 18.09340346152926","Sweden, Stockholm, SÃ¶dermalms"
6743817,"Stylish apartment with balcony, near city centre",5462350,Kungsholmens,Entire home/apt,999.0,3,6,2019-03-31,0.33,1,51,2020-06-26,Stockholm,Sweden,"59.32509359499209, 18.007024155955037","Sweden, Stockholm, Kungsholmens"
6752297,New apartment with sunny balcony,8982883,SkÃ¤rholmens,Entire home/apt,355.0,3,4,2016-07-30,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.28086198537267, 17.905649143213793","Sweden, Stockholm, SkÃ¤rholmens"
6829836,Quiet place by the park Tantolunden,18177484,SÃ¶dermalms,Entire home/apt,887.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31358223571502, 18.052039278182775","Sweden, Stockholm, SÃ¶dermalms"
6843182,2:a centrala Vasastan med utsikt Ã¶ver Vasaparken,16081719,Norrmalms,Entire home/apt,747.0,4,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.341529939000544, 18.042207140046397","Sweden, Stockholm, Norrmalms"
6867526,Light and spacious 2 BD apartment,4277881,SÃ¶dermalms,Entire home/apt,1997.0,20,5,2016-04-25,0.08,1,238,2020-06-26,Stockholm,Sweden,"59.31647826058725, 18.049007341814598","Sweden, Stockholm, SÃ¶dermalms"
6906081,A nice apartment with high standard,33717333,Kungsholmens,Entire home/apt,999.0,1,4,2016-07-16,0.07,1,0,2020-06-26,Stockholm,Sweden,"59.33725822293235, 18.022721839743497","Sweden, Stockholm, Kungsholmens"
6954004,"Charming, central 3 bedroom apt",36456271,Norrmalms,Entire home/apt,2352.0,4,27,2019-12-27,0.45,1,354,2020-06-26,Stockholm,Sweden,"59.34072253994538, 18.03710034351081","Sweden, Stockholm, Norrmalms"
6959776,VÃ¥ning pÃ¥ bÃ¤sta lÃ¤ge i Stockholm,36495457,Ãstermalms,Entire home/apt,1801.0,3,2,2015-08-24,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.336836874831114, 18.082055871817953","Sweden, Stockholm, Ãstermalms"
7051558,Villa from 1910 in Old Enskede,12329536,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,1997.0,5,10,2019-07-27,0.17,1,25,2020-06-26,Stockholm,Sweden,"59.28128194932419, 18.08714368096585","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
7122744,Nice Viewpoint House near Stockholm,37310337,HÃ¤gersten-Liljeholmens,Private room,224.0,1,2,2015-07-22,0.03,2,0,2020-06-26,Stockholm,Sweden,"59.30362343919, 17.9893132521499","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
7196454,Lovely central 3-room apartment,37679510,HÃ¤gersten-Liljeholmens,Entire home/apt,2996.0,1,38,2019-08-25,0.64,1,95,2020-06-26,Stockholm,Sweden,"59.31290588484051, 18.027978121736595","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
7243792,Beautiful Stockholm historic 3BR flat,37531600,Norrmalms,Entire home/apt,1400.0,6,28,2019-08-02,0.47,1,0,2020-06-26,Stockholm,Sweden,"59.34184098433834, 18.04882893653442","Sweden, Stockholm, Norrmalms"
7259003,Nice apartment 10 min from City,37213457,SkarpnÃ¤cks,Entire home/apt,849.0,2,5,2015-10-02,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.296890153657856, 18.095404234031196","Sweden, Stockholm, SkarpnÃ¤cks"
7273188,Apartment Bromma Villa Stockholm,8648519,Bromma,Entire home/apt,373.0,2,1,2018-12-19,0.05,1,0,2020-06-26,Stockholm,Sweden,"59.32197193654748, 17.936670856632425","Sweden, Stockholm, Bromma"
7398227,80sqm duplex/etage flat Stockholm,20791007,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,896.0,3,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.27831012037524, 18.092326805547412","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
7496979,"2,5 room apartment with 2 balconies",33509895,Kungsholmens,Entire home/apt,999.0,5,1,2015-08-06,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.33119357436451, 18.02804462844846","Sweden, Stockholm, Kungsholmens"
7543500,"2 r o kÃ¶k, 3 tr med balkong 50 kvm",17374748,SkarpnÃ¤cks,Entire home/apt,551.0,1,4,2015-08-25,0.07,1,0,2020-06-26,Stockholm,Sweden,"59.29592030809329, 18.1034496641004","Sweden, Stockholm, SkarpnÃ¤cks"
7706894,"Apartment for 2 in Hornstull, SÃ¶dermalm",17531973,SÃ¶dermalms,Entire home/apt,896.0,5,2,2015-09-12,0.03,2,0,2020-06-26,Stockholm,Sweden,"59.316195022663926, 18.027546554505903","Sweden, Stockholm, SÃ¶dermalms"
7712312,1a pÃ¥ SÃ¶dermalm vid Hornstull,3489340,SÃ¶dermalms,Entire home/apt,803.0,3,1,2016-08-11,0.02,2,0,2020-06-26,Stockholm,Sweden,"59.3169753475752, 18.03278182311664","Sweden, Stockholm, SÃ¶dermalms"
7974995,Flat in the heart of SOFO,42090776,SÃ¶dermalms,Entire home/apt,1596.0,3,18,2020-01-05,0.37,1,0,2020-06-26,Stockholm,Sweden,"59.312103165695966, 18.080710949472376","Sweden, Stockholm, SÃ¶dermalms"
8076530,Studio 46,42663726,Norrmalms,Entire home/apt,849.0,3,11,2020-03-09,0.29,1,0,2020-06-26,Stockholm,Sweden,"59.34083408388695, 18.062771547933238","Sweden, Stockholm, Norrmalms"
8092719,Great central apt in Quiet area,28740944,Ãstermalms,Entire home/apt,784.0,2,1,2015-09-11,0.02,2,0,2020-06-26,Stockholm,Sweden,"59.34476743626927, 18.06874946327331","Sweden, Stockholm, Ãstermalms"
8287186,Modern flat in south Stockholm,1037566,Farsta,Entire home/apt,653.0,7,1,2015-09-23,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.24063108410776, 18.100636837875737","Sweden, Stockholm, Farsta"
8586524,Top floor apartment in Ãstermalm,18050632,Ãstermalms,Entire home/apt,1801.0,7,7,2017-01-04,0.13,1,0,2020-06-26,Stockholm,Sweden,"59.337006522513, 18.076499496804328","Sweden, Stockholm, Ãstermalms"
8936300,A very central 92 m2 apartment,46720316,Kungsholmens,Entire home/apt,1204.0,3,24,2020-02-12,0.43,1,66,2020-06-26,Stockholm,Sweden,"59.32855208082658, 18.027559494146114","Sweden, Stockholm, Kungsholmens"
9002507,Room in artist area of SÃ¶dermalm,8772733,SÃ¶dermalms,Private room,1092.0,3,16,2019-05-15,0.32,2,363,2020-06-26,Stockholm,Sweden,"59.32110892688308, 18.068384404858804","Sweden, Stockholm, SÃ¶dermalms"
9020913,Cosy apartment close to hipster-SÃ¶der,42059212,SkÃ¤rholmens,Entire home/apt,541.0,1,2,2018-12-02,0.04,1,88,2020-06-26,Stockholm,Sweden,"59.29842123387572, 17.930957871518952","Sweden, Stockholm, SkÃ¤rholmens"
9402519,"Cozy, Central, Studio Apartment",22318788,SÃ¶dermalms,Entire home/apt,793.0,1,368,2020-05-31,6.54,1,339,2020-06-26,Stockholm,Sweden,"59.32250169779527, 18.07245444378185","Sweden, Stockholm, SÃ¶dermalms"
9528345,"Tidy, bright place in trendy neighborhood",49360164,SÃ¶dermalms,Entire home/apt,1204.0,2,8,2020-02-27,0.88,1,0,2020-06-26,Stockholm,Sweden,"59.31492671652191, 18.039842122306577","Sweden, Stockholm, SÃ¶dermalms"
9583194,"Light 2 room apt, SÃ¶dermalm",44515303,SÃ¶dermalms,Entire home/apt,1997.0,3,16,2019-06-14,0.29,1,177,2020-06-26,Stockholm,Sweden,"59.316179047624246, 18.084160918102892","Sweden, Stockholm, SÃ¶dermalms"
9672377,Probabaly the best apartment in Stockholm,49902537,Bromma,Entire home/apt,888.0,1,4,2016-06-11,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.36067731271332, 17.959977020397034","Sweden, Stockholm, Bromma"
10112325,Nice furnished room,51894806,SpÃ¥nga-Tensta,Private room,224.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.38085399371109, 17.912202511296567","Sweden, Stockholm, SpÃ¥nga-Tensta"
10170474,Rum i radhus nÃ¤ra Tele 2  arena,52214537,Enskede-Ãrsta-VantÃ¶rs,Private room,597.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.283209445809185, 18.08147682171448","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
10497074,Beautiful apartment down town Sthlm,12508887,Norrmalms,Entire home/apt,2566.0,4,5,2019-08-08,0.1,1,51,2020-06-26,Stockholm,Sweden,"59.336443184403095, 18.052199811658493","Sweden, Stockholm, Norrmalms"
10641203,Wonderful apartment,54943316,Norrmalms,Entire home/apt,1353.0,3,3,2016-05-05,0.06,1,0,2020-06-26,Stockholm,Sweden,"59.34764977174267, 18.04824668286257","Sweden, Stockholm, Norrmalms"
11028163,Sunny apartment in Stockholm,25757919,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,915.0,3,4,2016-08-01,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.29776364550984, 18.04093773284209","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
11348636,Private floor in modern Penthouse,25286433,Enskede-Ãrsta-VantÃ¶rs,Private room,504.0,1,43,2019-06-28,1.07,1,0,2020-06-26,Stockholm,Sweden,"59.282457806224386, 18.089213527729417","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
11364243,Central Stockholm,30062039,Norrmalms,Entire home/apt,1204.0,3,16,2019-02-13,0.3,1,0,2020-06-26,Stockholm,Sweden,"59.33378174374101, 18.061265438714237","Sweden, Stockholm, Norrmalms"
11569031,Two room apt with with balcony,38647609,Ãstermalms,Entire home/apt,700.0,5,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34823664449914, 18.094608796747167","Sweden, Stockholm, Ãstermalms"
11879807,43 sqm 5 min from Stockholm city,63344092,Kungsholmens,Entire home/apt,551.0,1,4,2016-07-21,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.331130573777905, 18.007754640797526","Sweden, Stockholm, Kungsholmens"
12068467,A peaceful and lovely apt 7 min to Stockholm,13949120,SkarpnÃ¤cks,Entire home/apt,999.0,5,1,2017-08-23,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.29151470325258, 18.119620645910395","Sweden, Stockholm, SkarpnÃ¤cks"
12193349,Super central in Stockholm,28039817,SÃ¶dermalms,Entire home/apt,999.0,1,12,2017-05-18,0.26,1,0,2020-06-26,Stockholm,Sweden,"59.31463332884737, 18.07126784007288","Sweden, Stockholm, SÃ¶dermalms"
12379446,Spacious w terrific view in Sofo,35555218,SÃ¶dermalms,Entire home/apt,896.0,3,3,2017-08-14,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.31062753402489, 18.087943049105526","Sweden, Stockholm, SÃ¶dermalms"
12801456,Home away from home at VÃ¤llingby,14745711,HÃ¤sselby-VÃ¤llingby,Entire home/apt,401.0,2,4,2019-01-27,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.35632684702791, 17.882850494417927","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
12859603,Beautiful apartment 6 min from ESC,4183188,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,504.0,28,1,2016-05-15,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.25965238555797, 18.045705772493417","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
12879928,Private room in slick new apartment near SÃ¶dermalm,824706,Farsta,Private room,373.0,2,22,2019-08-31,0.46,2,0,2020-06-26,Stockholm,Sweden,"59.26269383485264, 18.08624059852733","Sweden, Stockholm, Farsta"
12926593,Cozy apartment in Hornstull,70938400,SÃ¶dermalms,Entire home/apt,541.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31829929342326, 18.030852614065747","Sweden, Stockholm, SÃ¶dermalms"
13152045,Mysig lÃ¤genhet nÃ¤ra bad och kommunikationer,38360639,Kungsholmens,Entire home/apt,252.0,21,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.3221541967665, 17.990658715705887","Sweden, Stockholm, Kungsholmens"
13260964,Private guest house in ÃlvsjÃ¶ Stockholm,74646614,ÃlvsjÃ¶,Entire home/apt,999.0,2,47,2017-08-28,0.95,1,0,2020-06-26,Stockholm,Sweden,"59.27604753024996, 17.99887440568847","Sweden, Stockholm, ÃlvsjÃ¶"
13443888,Stockholm,76739900,Kungsholmens,Entire home/apt,1101.0,3,19,2019-08-21,0.4,1,88,2020-06-26,Stockholm,Sweden,"59.32496708132793, 18.004897987741664","Sweden, Stockholm, Kungsholmens"
13487902,Lovely apartment in Stockholm.,71670398,SÃ¶dermalms,Private room,804.0,1,92,2019-08-30,1.87,1,0,2020-06-26,Stockholm,Sweden,"59.308908512374884, 18.071658074496252","Sweden, Stockholm, SÃ¶dermalms"
13535550,Cute and cozy townhouse near Stockholm City,69399405,Farsta,Entire home/apt,1047.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.2571082129301, 18.09743162965746","Sweden, Stockholm, Farsta"
13602481,Newly renovated top floor apartment,12845710,SÃ¶dermalms,Entire home/apt,700.0,5,2,2017-03-20,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.318966629758144, 18.035649804556805","Sweden, Stockholm, SÃ¶dermalms"
13602906,Comvenient studio in modern part of town,75151032,SÃ¶dermalms,Entire home/apt,1204.0,1,2,2016-07-19,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.30217699396169, 18.101111771979415","Sweden, Stockholm, SÃ¶dermalms"
13656885,Stor etta pÃ¥ sÃ¶dermalm med fantastisk utsikt,66553036,SÃ¶dermalms,Entire home/apt,849.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31600892398141, 18.092214221718525","Sweden, Stockholm, SÃ¶dermalms"
13749329,Big 2 bedroom apartment at Fridhemsplan,21966004,Kungsholmens,Entire home/apt,1000.0,3,2,2016-07-23,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.33553208374363, 18.02430499472558","Sweden, Stockholm, Kungsholmens"
13808158,Spacious apartment central Stockholm,78814000,Norrmalms,Entire home/apt,1299.0,14,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34266718673127, 18.059743317885683","Sweden, Stockholm, Norrmalms"
13817695,Apartment close to city,81388335,HÃ¤gersten-Liljeholmens,Entire home/apt,458.0,100,2,2016-07-19,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.29518388612864, 17.96736417394382","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
13825907,Cosy apartment with Balcony at Kungsholmen,37562817,Kungsholmens,Entire home/apt,1000.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.33133714451173, 18.003737439537094","Sweden, Stockholm, Kungsholmens"
13863427,Havsutsikt och stor balkong,57976302,SÃ¶dermalms,Entire home/apt,1589.0,2,1,2016-07-21,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.30469487280429, 18.09608374225792","Sweden, Stockholm, SÃ¶dermalms"
13917061,FrÃ¤sch trerummare i Hammarby sjÃ¶stad med utsikt,82598110,SÃ¶dermalms,Entire home/apt,1000.0,6,2,2018-08-18,0.09,1,0,2020-06-26,Stockholm,Sweden,"59.3064628121099, 18.10828331355219","Sweden, Stockholm, SÃ¶dermalms"
13973587,Luxury apartment where you can pamper yourself,25098634,SpÃ¥nga-Tensta,Private room,1215.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.376214471177995, 17.913588188367136","Sweden, Stockholm, SpÃ¥nga-Tensta"
14005187,Bohemian and full of character in busy Hornstull,8450404,SÃ¶dermalms,Entire home/apt,785.0,3,5,2018-05-25,0.11,1,0,2020-06-26,Stockholm,Sweden,"59.31766500677281, 18.033354361724857","Sweden, Stockholm, SÃ¶dermalms"
14487283,"Nice appt. close to central of Stockholm, 5 beds",42809147,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,1502.0,3,11,2018-07-25,0.23,1,0,2020-06-26,Stockholm,Sweden,"59.28347554374539, 18.08144347415264","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
14908524,SÃ¶dermalm,93502302,SÃ¶dermalms,Entire home/apt,589.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.30929678951459, 18.08012455224371","Sweden, Stockholm, SÃ¶dermalms"
15049695,Charming apartment in city Stockholm w backyard!,2870206,Kungsholmens,Entire home/apt,1149.0,3,6,2017-08-25,0.16,1,0,2020-06-26,Stockholm,Sweden,"59.32912242358952, 18.029472102948336","Sweden, Stockholm, Kungsholmens"
15210243,Close to both city center and nature reserve,83665861,SkarpnÃ¤cks,Private room,635.0,2,4,2019-09-11,0.38,1,0,2020-06-26,Stockholm,Sweden,"59.29435573412803, 18.102762581089937","Sweden, Stockholm, SkarpnÃ¤cks"
15225783,4 rooms on the top floor in SÃ¶dermalm,96770343,SÃ¶dermalms,Entire home/apt,1159.0,2,16,2019-12-01,0.36,1,0,2020-06-26,Stockholm,Sweden,"59.3128013442442, 18.062561594123963","Sweden, Stockholm, SÃ¶dermalms"
15357772,Lyxig lÃ¤genhet i centralt lÃ¤ge,72832400,Ãstermalms,Entire home/apt,1502.0,7,0,,,2,89,2020-06-26,Stockholm,Sweden,"59.345431218641416, 18.082698408351174","Sweden, Stockholm, Ãstermalms"
15773429,Room Ba in a house full of students,906001,SpÃ¥nga-Tensta,Private room,252.0,120,6,2020-05-24,0.14,8,365,2020-06-26,Stockholm,Sweden,"59.391273433444674, 17.915608064811188","Sweden, Stockholm, SpÃ¥nga-Tensta"
15853827,Bright 150 sqm apartment in great central location,102725892,Norrmalms,Entire home/apt,2999.0,3,1,2017-01-01,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.34452257228134, 18.04431902371695","Sweden, Stockholm, Norrmalms"
16597677,Modern apartment in a city area with magical view,24309050,Norrmalms,Entire home/apt,1000.0,3,2,2017-02-19,0.05,1,0,2020-06-26,Stockholm,Sweden,"59.346068262427465, 18.037602142658802","Sweden, Stockholm, Norrmalms"
16599357,Nice small apartment 20 min from stockholm city,109499758,HÃ¤sselby-VÃ¤llingby,Entire home/apt,505.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.36010806683163, 17.86724437167747","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
16648800,Cozy Apt w balcony min from the â¤ï¸Of Stockholm city,67738361,HÃ¤gersten-Liljeholmens,Entire home/apt,896.0,1,1,2018-08-26,0.04,2,90,2020-06-26,Stockholm,Sweden,"59.2978670436834, 18.006664674394894","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
16894482,Bright studio apartment in a cozy neighborhood,43209351,Kungsholmens,Entire home/apt,598.0,5,1,2017-02-14,0.02,1,0,2020-06-26,Stockholm,Sweden,"59.33134417245337, 18.02859455916522","Sweden, Stockholm, Kungsholmens"
17282454,"Nice room in big apartment, Stockholm City centre",30786360,Norrmalms,Private room,700.0,1,27,2019-09-16,0.68,2,346,2020-06-26,Stockholm,Sweden,"59.34436519084389, 18.044601631616285","Sweden, Stockholm, Norrmalms"
17603444,"Fridhemsplan (central Stockholm), 2 rooms, 46sqm",119634293,Kungsholmens,Entire home/apt,747.0,3,4,2017-06-07,0.1,1,0,2020-06-26,Stockholm,Sweden,"59.33697072358235, 18.032021994157788","Sweden, Stockholm, Kungsholmens"
17647139,1 bedroom apartment in the center of Stockholm,16522822,Norrmalms,Entire home/apt,776.0,3,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.33844469146068, 18.067033737622786","Sweden, Stockholm, Norrmalms"
17705487,"Light apartment close to green areas, sea and city",12076962,HÃ¤gersten-Liljeholmens,Entire home/apt,570.0,4,2,2017-07-21,0.05,1,0,2020-06-26,Stockholm,Sweden,"59.30877603810811, 17.990541172694314","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
17793245,"Nice small apartment, own entrance.",8843068,Rinkeby-Tensta,Entire home/apt,523.0,1,107,2020-05-05,2.73,1,331,2020-06-26,Stockholm,Sweden,"59.40647751954648, 17.93944105151871","Sweden, Stockholm, Rinkeby-Tensta"
17938747,"Modern 3-room apartment, large balcony",29950272,SÃ¶dermalms,Entire home/apt,1747.0,2,13,2020-03-11,0.35,1,0,2020-06-26,Stockholm,Sweden,"59.31273674119883, 18.060717106963445","Sweden, Stockholm, SÃ¶dermalms"
18013771,Beautiful and central apartment Slussen SÃ¶dermalm,6035770,SÃ¶dermalms,Entire home/apt,1297.0,1,6,2019-09-13,0.15,1,180,2020-06-26,Stockholm,Sweden,"59.31747062300009, 18.07400261788257","Sweden, Stockholm, SÃ¶dermalms"
18107809,Nice family apartment in quiet area,11048562,Enskede-Ãrsta-VantÃ¶rs,Private room,804.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.29844786944288, 18.033799091621155","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
